"Fecha","DiaSemana","Rango","Diario","CambioDiario","CambioSemanal","Cines","Promedio","Acumulado","Dia","Estimado","Pelicula","Year","Estreno","YearEstreno"
2017-07-18,"Tuesday",14,95112,21.2,-38.2,399,238,386745538,75,"false","Guardians of the Galaxy Vol. 2",2017,2017-05-05,2017
2017-07-19,"Wednesday",13,80290,-15.6,-31.7,399,201,386825828,76,"false","Guardians of the Galaxy Vol. 2",2017,2017-05-05,2017
2017-07-20,"Thursday",13,69674,-13.2,-35.2,399,174,386895502,77,"false","Guardians of the Galaxy Vol. 2",2017,2017-05-05,2017
2017-07-21,"Friday",16,107168,53.8,-27.4,268,399,387002670,78,"false","Guardians of the Galaxy Vol. 2",2017,2017-05-05,2017
2017-07-22,"Saturday",16,153766,43.5,-27.5,268,573,387156436,79,"false","Guardians of the Galaxy Vol. 2",2017,2017-05-05,2017
2017-07-23,"Sunday",16,103516,-32.7,-30.9,268,386,387259952,80,"false","Guardians of the Galaxy Vol. 2",2017,2017-05-05,2017
2017-07-24,"Monday",16,55260,-46.6,-29.6,268,206,387315212,81,"false","Guardians of the Galaxy Vol. 2",2017,2017-05-05,2017
2017-07-25,"Tuesday",16,65962,19.4,-30.6,268,246,387381174,82,"false","Guardians of the Galaxy Vol. 2",2017,2017-05-05,2017
2017-07-26,"Wednesday",16,54629,-17.2,-32,268,203,387435803,83,"false","Guardians of the Galaxy Vol. 2",2017,2017-05-05,2017
2017-07-27,"Thursday",14,51604,-5.5,-25.9,268,192,387487407,84,"false","Guardians of the Galaxy Vol. 2",2017,2017-05-05,2017
2017-07-28,"Friday",18,85248,65.2,-20.5,231,369,387572655,85,"false","Guardians of the Galaxy Vol. 2",2017,2017-05-05,2017
2017-07-29,"Saturday",19,119674,40.4,-22.2,231,518,387692329,86,"false","Guardians of the Galaxy Vol. 2",2017,2017-05-05,2017
2017-07-30,"Sunday",20,72279,-39.6,-30.2,231,312,387764608,87,"false","Guardians of the Galaxy Vol. 2",2017,2017-05-05,2017
2017-07-31,"Monday",18,41236,-42.9,-25.4,231,178,387805844,88,"false","Guardians of the Galaxy Vol. 2",2017,2017-05-05,2017
2017-08-01,"Tuesday",19,48868,18.5,-25.9,231,211,387854712,89,"false","Guardians of the Galaxy Vol. 2",2017,2017-05-05,2017
2017-08-02,"Wednesday",18,47982,-1.8,-12.2,231,207,387902694,90,"false","Guardians of the Galaxy Vol. 2",2017,2017-05-05,2017
2017-08-03,"Thursday",18,42741,-10.9,-17.2,231,185,387945435,91,"false","Guardians of the Galaxy Vol. 2",2017,2017-05-05,2017
2017-08-04,"Friday",18,119991,180.7,40.8,252,476,388065426,92,"false","Guardians of the Galaxy Vol. 2",2017,2017-05-05,2017
2017-08-05,"Saturday",18,185143,54.3,54.7,252,734,388250569,93,"false","Guardians of the Galaxy Vol. 2",2017,2017-05-05,2017
2017-08-06,"Sunday",18,148634,-19.7,105.6,252,589,388399203,94,"false","Guardians of the Galaxy Vol. 2",2017,2017-05-05,2017
2017-08-07,"Monday",18,61751,-58.5,49.8,252,245,388460954,95,"false","Guardians of the Galaxy Vol. 2",2017,2017-05-05,2017
2017-08-08,"Tuesday",18,62414,1.1,27.7,252,247,388523368,96,"false","Guardians of the Galaxy Vol. 2",2017,2017-05-05,2017
2017-08-09,"Wednesday",18,50612,-18.9,5.5,252,200,388573980,97,"false","Guardians of the Galaxy Vol. 2",2017,2017-05-05,2017
2017-08-10,"Thursday",17,47968,-5.2,12.2,252,190,388621948,98,"false","Guardians of the Galaxy Vol. 2",2017,2017-05-05,2017
2017-08-11,"Friday",23,73574,53.4,-38.7,210,350,388695522,99,"false","Guardians of the Galaxy Vol. 2",2017,2017-05-05,2017
2017-08-12,"Saturday",24,109463,48.8,-40.9,210,521,388804985,100,"false","Guardians of the Galaxy Vol. 2",2017,2017-05-05,2017
2017-08-13,"Sunday",23,74080,-32.3,-50.2,210,352,388879065,101,"false","Guardians of the Galaxy Vol. 2",2017,2017-05-05,2017
2017-08-14,"Monday",23,30455,-58.9,-50.7,210,145,388909520,102,"false","Guardians of the Galaxy Vol. 2",2017,2017-05-05,2017
2017-08-15,"Tuesday",23,36150,18.7,-42.1,210,172,388945670,103,"false","Guardians of the Galaxy Vol. 2",2017,2017-05-05,2017
2017-08-16,"Wednesday",24,31575,-12.7,-37.6,210,150,388977245,104,"false","Guardians of the Galaxy Vol. 2",2017,2017-05-05,2017
2017-08-17,"Thursday",23,30150,-4.5,-37.1,210,143,389007395,105,"false","Guardians of the Galaxy Vol. 2",2017,2017-05-05,2017
2017-08-18,"Friday",28,52244,73.3,-29,195,267,389059639,106,"false","Guardians of the Galaxy Vol. 2",2017,2017-05-05,2017
2017-08-19,"Saturday",29,80250,53.6,-26.7,195,411,389139889,107,"false","Guardians of the Galaxy Vol. 2",2017,2017-05-05,2017
2017-08-20,"Sunday",27,55104,-31.3,-25.6,195,282,389194993,108,"false","Guardians of the Galaxy Vol. 2",2017,2017-05-05,2017
2017-08-21,"Monday",27,18288,-66.8,-40,195,93,389213281,109,"false","Guardians of the Galaxy Vol. 2",2017,2017-05-05,2017
2017-08-22,"Tuesday",27,20402,11.6,-43.6,195,104,389233683,110,"false","Guardians of the Galaxy Vol. 2",2017,2017-05-05,2017
2017-08-23,"Wednesday",28,17617,-13.7,-44.2,195,90,389251300,111,"false","Guardians of the Galaxy Vol. 2",2017,2017-05-05,2017
2017-08-24,"Thursday",28,16968,-3.7,-43.7,195,87,389268268,112,"false","Guardians of the Galaxy Vol. 2",2017,2017-05-05,2017
2017-08-25,"Friday",34,31623,86.4,-39.5,299,105,389299891,113,"false","Guardians of the Galaxy Vol. 2",2017,2017-05-05,2017
2017-08-26,"Saturday",33,50486,59.6,-37.1,299,168,389350377,114,"false","Guardians of the Galaxy Vol. 2",2017,2017-05-05,2017
2017-08-27,"Sunday",33,36043,-28.6,-34.6,299,120,389386420,115,"false","Guardians of the Galaxy Vol. 2",2017,2017-05-05,2017
2017-08-28,"Monday",35,10776,-70.1,-41.1,299,36,389397196,116,"false","Guardians of the Galaxy Vol. 2",2017,2017-05-05,2017
2017-08-29,"Tuesday",35,11590,7.6,-43.2,299,38,389408786,117,"false","Guardians of the Galaxy Vol. 2",2017,2017-05-05,2017
2017-08-30,"Wednesday",34,9923,-14.4,-43.7,299,33,389418709,118,"false","Guardians of the Galaxy Vol. 2",2017,2017-05-05,2017
2017-08-31,"Thursday",33,10496,5.8,-38.1,299,35,389429205,119,"false","Guardians of the Galaxy Vol. 2",2017,2017-05-05,2017
2017-09-01,"Friday",32,44578,324.7,41,196,227,389473783,120,"false","Guardians of the Galaxy Vol. 2",2017,2017-05-05,2017
2017-09-02,"Saturday",31,86978,95.1,72.3,196,443,389560761,121,"false","Guardians of the Galaxy Vol. 2",2017,2017-05-05,2017
2017-09-03,"Sunday",31,85549,-1.6,137.4,196,436,389646310,122,"false","Guardians of the Galaxy Vol. 2",2017,2017-05-05,2017
2017-09-04,"Monday",42,36407,-57.4,237.9,196,185,389682717,123,"false","Guardians of the Galaxy Vol. 2",2017,2017-05-05,2017
2017-09-05,"Tuesday",37,7985,-78.1,-31.1,196,40,389690702,124,"false","Guardians of the Galaxy Vol. 2",2017,2017-05-05,2017
2017-09-06,"Wednesday",37,7269,-9,-26.7,196,37,389697971,125,"false","Guardians of the Galaxy Vol. 2",2017,2017-05-05,2017
2017-09-07,"Thursday",33,8943,23,-14.8,196,45,389706914,126,"false","Guardians of the Galaxy Vol. 2",2017,2017-05-05,2017
2017-09-08,"Friday",39,13026,45.7,-70.8,129,100,389719940,127,"false","Guardians of the Galaxy Vol. 2",2017,2017-05-05,2017
2017-09-09,"Saturday",38,25007,92,-71.2,129,193,389744947,128,"false","Guardians of the Galaxy Vol. 2",2017,2017-05-05,2017
2017-09-10,"Sunday",39,15169,-39.3,-82.3,129,117,389760116,129,"false","Guardians of the Galaxy Vol. 2",2017,2017-05-05,2017
2017-09-11,"Monday",38,3669,-75.8,-89.9,129,28,389763785,130,"false","Guardians of the Galaxy Vol. 2",2017,2017-05-05,2017
2017-09-12,"Tuesday",40,5205,41.9,-34.8,129,40,389768990,131,"false","Guardians of the Galaxy Vol. 2",2017,2017-05-05,2017
2017-09-13,"Wednesday",39,4432,-14.9,-39,129,34,389773422,132,"false","Guardians of the Galaxy Vol. 2",2017,2017-05-05,2017
2017-09-14,"Thursday",38,4442,0.2,-50.3,129,34,389777864,133,"false","Guardians of the Galaxy Vol. 2",2017,2017-05-05,2017
2017-09-15,"Friday",42,6348,42.9,-51.3,80,79,389784212,134,"false","Guardians of the Galaxy Vol. 2",2017,2017-05-05,2017
2017-09-16,"Saturday",41,12286,93.5,-50.9,80,153,389796498,135,"false","Guardians of the Galaxy Vol. 2",2017,2017-05-05,2017
2017-09-17,"Sunday",41,7719,-37.2,-49.1,80,96,389804217,136,"false","Guardians of the Galaxy Vol. 2",2017,2017-05-05,2017
2017-09-18,"Monday",47,2030,-73.7,-44.7,80,25,389806247,137,"false","Guardians of the Galaxy Vol. 2",2017,2017-05-05,2017
2017-09-19,"Tuesday",46,1943,-4.3,-62.7,80,24,389808190,138,"false","Guardians of the Galaxy Vol. 2",2017,2017-05-05,2017
2017-09-20,"Wednesday",44,2312,19,-47.8,80,28,389810502,139,"false","Guardians of the Galaxy Vol. 2",2017,2017-05-05,2017
2017-09-21,"Thursday",44,2599,12.4,-41.5,80,32,389813101,140,"false","Guardians of the Galaxy Vol. 2",2017,2017-05-05,2017
2017-07-07,"Friday",1,50780982,0,0,4348,11679,50780982,1,"false","Spider-Man: Homecoming",2017,2017-07-07,2017
2017-07-08,"Saturday",1,37045244,-27,0,4348,8520,87826226,2,"false","Spider-Man: Homecoming",2017,2017-07-07,2017
2017-07-09,"Sunday",1,29201277,-21.2,0,4348,6716,117027503,3,"false","Spider-Man: Homecoming",2017,2017-07-07,2017
2017-07-10,"Monday",1,12201383,-58.2,0,4348,2806,129228886,4,"false","Spider-Man: Homecoming",2017,2017-07-07,2017
2017-07-11,"Tuesday",1,15053665,23.4,0,4348,3462,144282551,5,"false","Spider-Man: Homecoming",2017,2017-07-07,2017
2017-07-12,"Wednesday",1,9902669,-34.2,0,4348,2277,154185220,6,"false","Spider-Man: Homecoming",2017,2017-07-07,2017
2017-07-13,"Thursday",1,8885094,-10.3,0,4348,2043,163070314,7,"false","Spider-Man: Homecoming",2017,2017-07-07,2017
2017-07-14,"Friday",2,13628237,53.4,-73.2,4348,3134,176698551,8,"false","Spider-Man: Homecoming",2017,2017-07-07,2017
2017-07-15,"Saturday",2,17587320,29.1,-52.5,4348,4044,194285871,9,"false","Spider-Man: Homecoming",2017,2017-07-07,2017
2017-07-16,"Sunday",2,12989653,-26.1,-55.5,4348,2987,207275524,10,"false","Spider-Man: Homecoming",2017,2017-07-07,2017
2017-07-17,"Monday",2,5455599,-58,-55.3,4348,1254,212731123,11,"false","Spider-Man: Homecoming",2017,2017-07-07,2017
2017-07-18,"Tuesday",1,7536245,38.1,-49.9,4348,1733,220267368,12,"false","Spider-Man: Homecoming",2017,2017-07-07,2017
2017-07-19,"Wednesday",1,4967279,-34.1,-49.8,4348,1142,225234647,13,"false","Spider-Man: Homecoming",2017,2017-07-07,2017
2017-07-20,"Thursday",1,4466934,-10.1,-49.7,4348,1027,229701581,14,"false","Spider-Man: Homecoming",2017,2017-07-07,2017
2017-07-21,"Friday",4,6367940,42.6,-53.3,4130,1541,236069521,15,"false","Spider-Man: Homecoming",2017,2017-07-07,2017
2017-07-22,"Saturday",3,8931625,40.3,-49.2,4130,2162,245001146,16,"false","Spider-Man: Homecoming",2017,2017-07-07,2017
2017-07-23,"Sunday",3,6850520,-23.3,-47.3,4130,1658,251851666,17,"false","Spider-Man: Homecoming",2017,2017-07-07,2017
2017-07-24,"Monday",3,3361636,-50.9,-38.4,4130,813,255213302,18,"false","Spider-Man: Homecoming",2017,2017-07-07,2017
2017-07-25,"Tuesday",3,4130653,22.9,-45.2,4130,1000,259343955,19,"false","Spider-Man: Homecoming",2017,2017-07-07,2017
2017-07-26,"Wednesday",3,2787501,-32.5,-43.9,4130,674,262131456,20,"false","Spider-Man: Homecoming",2017,2017-07-07,2017
2017-07-27,"Thursday",3,2775349,-0.4,-37.9,4130,671,264906805,21,"false","Spider-Man: Homecoming",2017,2017-07-07,2017
2017-07-28,"Friday",5,3978954,43.4,-37.5,3625,1097,268885759,22,"false","Spider-Man: Homecoming",2017,2017-07-07,2017
2017-07-29,"Saturday",5,5475665,37.6,-38.7,3625,1510,274361424,23,"false","Spider-Man: Homecoming",2017,2017-07-07,2017
2017-07-30,"Sunday",5,3806753,-30.5,-44.4,3625,1050,278168177,24,"false","Spider-Man: Homecoming",2017,2017-07-07,2017
2017-07-31,"Monday",4,1823408,-52.1,-45.8,3625,503,279991585,25,"false","Spider-Man: Homecoming",2017,2017-07-07,2017
2017-08-01,"Tuesday",5,2474800,35.7,-40.1,3625,682,282466385,26,"false","Spider-Man: Homecoming",2017,2017-07-07,2017
2017-08-02,"Wednesday",4,1860586,-24.8,-33.3,3625,513,284326971,27,"false","Spider-Man: Homecoming",2017,2017-07-07,2017
2017-08-03,"Thursday",4,1780805,-4.3,-35.8,3625,491,286107776,28,"false","Spider-Man: Homecoming",2017,2017-07-07,2017
2017-08-04,"Friday",7,2591449,45.5,-34.9,3116,831,288699225,29,"false","Spider-Man: Homecoming",2017,2017-07-07,2017
2017-08-05,"Saturday",6,3633681,40.2,-33.6,3116,1166,292332906,30,"false","Spider-Man: Homecoming",2017,2017-07-07,2017
2017-08-06,"Sunday",6,2620848,-27.9,-31.2,3116,841,294953754,31,"false","Spider-Man: Homecoming",2017,2017-07-07,2017
2017-08-07,"Monday",4,1551301,-40.8,-14.9,3116,497,296505055,32,"false","Spider-Man: Homecoming",2017,2017-07-07,2017
2017-08-08,"Tuesday",5,1664147,7.3,-32.8,3116,534,298169202,33,"false","Spider-Man: Homecoming",2017,2017-07-07,2017
2017-08-09,"Wednesday",5,1120651,-32.7,-39.8,3116,359,299289853,34,"false","Spider-Man: Homecoming",2017,2017-07-07,2017
2017-08-10,"Thursday",5,1063841,-5.1,-40.3,3116,341,300353694,35,"false","Spider-Man: Homecoming",2017,2017-07-07,2017
2017-08-11,"Friday",7,1726392,62.3,-33.4,2607,662,302080086,36,"false","Spider-Man: Homecoming",2017,2017-07-07,2017
2017-08-12,"Saturday",7,2594056,50.3,-28.6,2607,995,304674142,37,"false","Spider-Man: Homecoming",2017,2017-07-07,2017
2017-08-13,"Sunday",6,1702189,-34.4,-35.1,2607,652,306376331,38,"false","Spider-Man: Homecoming",2017,2017-07-07,2017
2017-08-14,"Monday",6,804762,-52.7,-48.1,2607,308,307181093,39,"false","Spider-Man: Homecoming",2017,2017-07-07,2017
2017-08-15,"Tuesday",6,1178004,46.4,-29.2,2607,451,308359097,40,"false","Spider-Man: Homecoming",2017,2017-07-07,2017
2017-08-16,"Wednesday",6,748199,-36.5,-33.2,2607,286,309107296,41,"false","Spider-Man: Homecoming",2017,2017-07-07,2017
2017-08-17,"Thursday",5,694085,-7.2,-34.8,2607,266,309801381,42,"false","Spider-Man: Homecoming",2017,2017-07-07,2017
2017-08-18,"Friday",7,1271915,83.3,-26.3,2341,543,311073296,43,"false","Spider-Man: Homecoming",2017,2017-07-07,2017
2017-08-19,"Saturday",7,1821210,43.2,-29.8,2341,777,312894506,44,"false","Spider-Man: Homecoming",2017,2017-07-07,2017
2017-08-20,"Sunday",7,1163242,-36.1,-31.7,2341,496,314057748,45,"false","Spider-Man: Homecoming",2017,2017-07-07,2017
2017-08-21,"Monday",6,461474,-60.3,-42.7,2341,197,314519222,46,"false","Spider-Man: Homecoming",2017,2017-07-07,2017
2017-08-22,"Tuesday",7,700251,51.7,-40.6,2341,299,315219473,47,"false","Spider-Man: Homecoming",2017,2017-07-07,2017
2017-08-23,"Wednesday",7,470805,-32.8,-37.1,2341,201,315690278,48,"false","Spider-Man: Homecoming",2017,2017-07-07,2017
2017-08-24,"Thursday",6,427804,-9.1,-38.4,2341,182,316118082,49,"false","Spider-Man: Homecoming",2017,2017-07-07,2017
2017-08-25,"Friday",8,808733,89,-36.4,2122,381,316926815,50,"false","Spider-Man: Homecoming",2017,2017-07-07,2017
2017-08-26,"Saturday",8,1177786,45.6,-35.3,2122,555,318104601,51,"false","Spider-Man: Homecoming",2017,2017-07-07,2017
2017-08-27,"Sunday",7,833957,-29.2,-28.3,2122,393,318938558,52,"false","Spider-Man: Homecoming",2017,2017-07-07,2017
2017-08-28,"Monday",7,324871,-61,-29.6,2122,153,319263429,53,"false","Spider-Man: Homecoming",2017,2017-07-07,2017
2017-08-29,"Tuesday",7,495789,52.6,-29.2,2122,233,319759218,54,"false","Spider-Man: Homecoming",2017,2017-07-07,2017
2017-08-30,"Wednesday",7,317257,-36,-32.6,2122,149,320076475,55,"false","Spider-Man: Homecoming",2017,2017-07-07,2017
2017-08-31,"Thursday",7,325071,2.5,-24,2122,153,320401546,56,"false","Spider-Man: Homecoming",2017,2017-07-07,2017
2017-09-01,"Friday",7,812869,150.1,0.5,2036,399,321214415,57,"false","Spider-Man: Homecoming",2017,2017-07-07,2017
2017-09-02,"Saturday",7,1428527,75.7,21.3,2036,701,322642942,58,"false","Spider-Man: Homecoming",2017,2017-07-07,2017
2017-09-03,"Sunday",7,1442793,1,73,2036,708,324085735,59,"false","Spider-Man: Homecoming",2017,2017-07-07,2017
2017-09-04,"Monday",7,1035187,-28.3,218.6,2036,508,325120922,60,"false","Spider-Man: Homecoming",2017,2017-07-07,2017
2017-09-05,"Tuesday",7,248359,-76,-49.9,2036,121,325369281,61,"false","Spider-Man: Homecoming",2017,2017-07-07,2017
2017-09-06,"Wednesday",7,177324,-28.6,-44.1,2036,87,325546605,62,"false","Spider-Man: Homecoming",2017,2017-07-07,2017
2017-09-07,"Thursday",7,141189,-20.4,-56.6,2036,69,325687794,63,"false","Spider-Man: Homecoming",2017,2017-07-07,2017
2017-09-08,"Friday",8,510344,261.5,-37.2,1657,307,326198138,64,"false","Spider-Man: Homecoming",2017,2017-07-07,2017
2017-09-09,"Saturday",7,964539,89,-32.5,1657,582,327162677,65,"false","Spider-Man: Homecoming",2017,2017-07-07,2017
2017-09-10,"Sunday",7,531866,-44.9,-63.1,1657,320,327694543,66,"false","Spider-Man: Homecoming",2017,2017-07-07,2017
2017-09-11,"Monday",8,136069,-74.4,-86.9,1657,82,327830612,67,"false","Spider-Man: Homecoming",2017,2017-07-07,2017
2017-09-12,"Tuesday",9,233482,71.6,-6,1657,140,328064094,68,"false","Spider-Man: Homecoming",2017,2017-07-07,2017
2017-09-13,"Wednesday",8,171846,-26.4,-3.1,1657,103,328235940,69,"false","Spider-Man: Homecoming",2017,2017-07-07,2017
2017-09-14,"Thursday",8,151308,-12,7.2,1657,91,328387248,70,"false","Spider-Man: Homecoming",2017,2017-07-07,2017
2017-09-15,"Friday",8,495641,227.6,-2.9,1436,345,328882889,71,"false","Spider-Man: Homecoming",2017,2017-07-07,2017
2017-09-16,"Saturday",9,882823,78.1,-8.5,1436,614,329765712,72,"false","Spider-Man: Homecoming",2017,2017-07-07,2017
2017-09-17,"Sunday",8,480276,-45.6,-9.7,1436,334,330245988,73,"false","Spider-Man: Homecoming",2017,2017-07-07,2017
2017-09-18,"Monday",9,115873,-75.9,-14.8,1436,80,330361861,74,"false","Spider-Man: Homecoming",2017,2017-07-07,2017
2017-09-19,"Tuesday",9,158822,37.1,-32,1436,110,330520683,75,"false","Spider-Man: Homecoming",2017,2017-07-07,2017
2017-09-20,"Wednesday",9,123733,-22.1,-28,1436,86,330644416,76,"false","Spider-Man: Homecoming",2017,2017-07-07,2017
2017-09-21,"Thursday",8,149246,20.6,-1.4,1436,103,330793662,77,"false","Spider-Man: Homecoming",2017,2017-07-07,2017
2017-09-22,"Friday",12,284164,90.4,-42.7,1006,282,331077826,78,"false","Spider-Man: Homecoming",2017,2017-07-07,2017
2017-09-23,"Saturday",11,524302,84.5,-40.6,1006,521,331602128,79,"false","Spider-Man: Homecoming",2017,2017-07-07,2017
2017-09-24,"Sunday",12,255246,-51.3,-46.9,1006,253,331857374,80,"false","Spider-Man: Homecoming",2017,2017-07-07,2017
2017-09-25,"Monday",12,65319,-74.4,-43.6,1006,64,331922693,81,"false","Spider-Man: Homecoming",2017,2017-07-07,2017
2017-09-26,"Tuesday",13,80845,23.8,-49.1,1006,80,332003538,82,"false","Spider-Man: Homecoming",2017,2017-07-07,2017
2017-09-27,"Wednesday",12,62918,-22.2,-49.2,1006,62,332066456,83,"false","Spider-Man: Homecoming",2017,2017-07-07,2017
2017-09-28,"Thursday",14,51861,-17.6,-65.3,1006,51,332118317,84,"false","Spider-Man: Homecoming",2017,2017-07-07,2017
2017-09-29,"Friday",18,152271,193.6,-46.4,679,224,332270588,85,"false","Spider-Man: Homecoming",2017,2017-07-07,2017
2017-09-30,"Saturday",16,285045,87.2,-45.6,679,419,332555633,86,"false","Spider-Man: Homecoming",2017,2017-07-07,2017
2017-10-01,"Sunday",18,151616,-46.8,-40.6,679,223,332707249,87,"false","Spider-Man: Homecoming",2017,2017-07-07,2017
2017-10-02,"Monday",18,37584,-75.2,-42.5,679,55,332744833,88,"false","Spider-Man: Homecoming",2017,2017-07-07,2017
2017-10-03,"Tuesday",21,45131,20.1,-44.2,679,66,332789964,89,"false","Spider-Man: Homecoming",2017,2017-07-07,2017
2017-10-04,"Wednesday",22,35378,-21.6,-43.8,679,52,332825342,90,"false","Spider-Man: Homecoming",2017,2017-07-07,2017
2017-10-05,"Thursday",21,27762,-21.5,-46.5,679,40,332853104,91,"false","Spider-Man: Homecoming",2017,2017-07-07,2017
2017-10-06,"Friday",21,62551,125.3,-58.9,326,191,332915655,92,"false","Spider-Man: Homecoming",2017,2017-07-07,2017
2017-10-07,"Saturday",19,121196,93.8,-57.5,326,371,333036851,93,"false","Spider-Man: Homecoming",2017,2017-07-07,2017
2017-10-08,"Sunday",20,88829,-26.7,-41.4,326,272,333125680,94,"false","Spider-Man: Homecoming",2017,2017-07-07,2017
2017-10-09,"Monday",22,50819,-42.8,35.2,326,155,333176499,95,"false","Spider-Man: Homecoming",2017,2017-07-07,2017
2017-10-10,"Tuesday",21,27601,-45.7,-38.8,326,84,333204100,96,"false","Spider-Man: Homecoming",2017,2017-07-07,2017
2017-10-11,"Wednesday",21,22563,-18.3,-36.2,326,69,333226663,97,"false","Spider-Man: Homecoming",2017,2017-07-07,2017
2017-10-12,"Thursday",21,18765,-16.8,-32.4,326,57,333245428,98,"false","Spider-Man: Homecoming",2017,2017-07-07,2017
2017-10-13,"Friday",20,73084,289.5,16.8,306,238,333318512,99,"false","Spider-Man: Homecoming",2017,2017-07-07,2017
2017-10-14,"Saturday",18,127675,74.7,5.3,306,417,333446187,100,"false","Spider-Man: Homecoming",2017,2017-07-07,2017
2017-10-15,"Sunday",17,82194,-35.6,-7.5,306,268,333528381,101,"false","Spider-Man: Homecoming",2017,2017-07-07,2017
2017-10-16,"Monday",19,23005,-72,-54.7,306,75,333551386,102,"false","Spider-Man: Homecoming",2017,2017-07-07,2017
2017-10-17,"Tuesday",20,23605,2.6,-14.5,306,77,333574991,103,"false","Spider-Man: Homecoming",2017,2017-07-07,2017
2017-10-18,"Wednesday",18,20365,-13.7,-9.7,306,66,333595356,104,"false","Spider-Man: Homecoming",2017,2017-07-07,2017
2017-10-19,"Thursday",18,21059,3.4,12.2,306,68,333616415,105,"false","Spider-Man: Homecoming",2017,2017-07-07,2017
2017-10-20,"Friday",26,43470,106.4,-40.5,209,207,333659885,106,"false","Spider-Man: Homecoming",2017,2017-07-07,2017
2017-10-21,"Saturday",24,74830,72.1,-41.4,209,358,333734715,107,"false","Spider-Man: Homecoming",2017,2017-07-07,2017
